,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,type,color
6332,2019-04-22 03-PM,ETHUSD,171.76,173.54,170.65,171.25,493.52,85163.49,Rise,2
6333,2019-04-22 02-PM,ETHUSD,171.2,171.76,171.0,171.76,81.38,13929.25,Rise,2
6334,2019-04-22 01-PM,ETHUSD,171.53,171.53,171.2,171.2,7.27,1245.62,Fall,0
6335,2019-04-22 12-PM,ETHUSD,171.91,172.05,171.53,171.53,29.58,5079.81,Rise,2
6336,2019-04-22 11-AM,ETHUSD,171.9,172.34,171.7,171.91,26.61,4576.92,Rise,2
6337,2019-04-22 10-AM,ETHUSD,171.25,172.22,170.78,171.9,144.28,24734.68,Fall,0
6338,2019-04-22 09-AM,ETHUSD,170.17,171.67,169.35,171.25,108.89,18608.27,Fall,0
6339,2019-04-22 08-AM,ETHUSD,170.22,170.56,170.07,170.17,58.65,9980.48,Fall,0
6340,2019-04-22 07-AM,ETHUSD,170.41,170.91,170.07,170.22,62.74,10696.5,Rise,2
6341,2019-04-22 06-AM,ETHUSD,169.64,170.69,169.64,170.41,90.4,15404.39,Rise,2
6342,2019-04-22 05-AM,ETHUSD,169.16,170.19,169.16,169.64,49.88,8471.07,Fall,0
6343,2019-04-22 04-AM,ETHUSD,168.5,169.41,168.29,169.16,37.22,6288.54,Fall,0
6344,2019-04-22 03-AM,ETHUSD,168.79,169.3,168.16,168.5,228.44,38530.2,Fall,0
6345,2019-04-22 02-AM,ETHUSD,169.0,169.88,168.75,168.79,80.01,13544.79,Rise,2
6346,2019-04-22 01-AM,ETHUSD,170.24,170.26,169.0,169.0,53.2,9024.26,Rise,2
6347,2019-04-22 12-AM,ETHUSD,170.02,170.75,169.8,170.24,75.24,12808.81,Rise,2
6348,2019-04-21 11-PM,ETHUSD,169.71,170.6,169.25,170.02,91.99,15625.53,Fall,0
6349,2019-04-21 10-PM,ETHUSD,168.78,170.41,168.78,169.71,60.79,10321.74,Fall,0
6350,2019-04-21 09-PM,ETHUSD,167.99,168.83,167.99,168.78,27.19,4585.03,Fall,0
6351,2019-04-21 08-PM,ETHUSD,168.36,168.83,167.99,167.99,45.65,7696.62,Fall,0
6352,2019-04-21 07-PM,ETHUSD,167.46,168.52,167.46,168.36,416.2,69936.46,Rise,2
6353,2019-04-21 06-PM,ETHUSD,168.35,168.59,167.46,167.46,118.96,20002.47,Fall,0
6354,2019-04-21 05-PM,ETHUSD,168.7,168.88,168.24,168.35,87.26,14709.98,Rise,2
6355,2019-04-21 04-PM,ETHUSD,169.39,169.39,168.54,168.7,75.4,12735.68,Rise,2
6356,2019-04-21 03-PM,ETHUSD,168.77,169.39,168.47,169.39,57.43,9693.65,Rise,2
6357,2019-04-21 02-PM,ETHUSD,169.0,169.0,168.03,168.77,95.32,16073.04,Fall,0
6358,2019-04-21 01-PM,ETHUSD,167.82,169.22,167.82,169.0,103.83,17519.95,Rise,2
6359,2019-04-21 12-PM,ETHUSD,168.35,168.35,166.67,167.82,211.24,35434.37,Fall,0
6360,2019-04-21 11-AM,ETHUSD,169.1,169.1,168.35,168.35,135.38,22811.1,Rise,2
6361,2019-04-21 10-AM,ETHUSD,168.64,169.62,167.84,169.1,248.01,41951.84,Rise,2
6362,2019-04-21 09-AM,ETHUSD,171.11,171.11,168.27,168.64,208.49,35358.36,Fall,0
6363,2019-04-21 08-AM,ETHUSD,171.97,172.02,168.74,171.11,290.36,49398.88,Rise,2
6364,2019-04-21 07-AM,ETHUSD,172.55,172.85,171.97,171.97,62.96,10861.45,Rise,2
6365,2019-04-21 06-AM,ETHUSD,172.85,172.85,172.12,172.55,3.84,661.88,Rise,2
6366,2019-04-21 05-AM,ETHUSD,173.12,173.12,172.52,172.85,44.29,7644.42,Rise,2
6367,2019-04-21 04-AM,ETHUSD,173.73,173.73,173.12,173.12,2.55,443.03,Rise,2
6368,2019-04-21 03-AM,ETHUSD,173.96,173.99,173.73,173.73,4.19,727.74,Rise,2
6369,2019-04-21 02-AM,ETHUSD,173.62,173.96,173.62,173.96,102.42,17814.58,Rise,2
6370,2019-04-21 01-AM,ETHUSD,173.62,173.62,173.62,173.62,0.0,0.0,Fall,0
6371,2019-04-21 12-AM,ETHUSD,173.41,174.35,173.41,173.62,204.63,35639.74,Stag,1
6372,2019-04-20 11-PM,ETHUSD,172.42,174.0,172.42,173.41,220.89,38409.57,Fall,0
6373,2019-04-20 10-PM,ETHUSD,171.33,172.57,171.33,172.42,284.45,48996.98,Fall,0
6374,2019-04-20 09-PM,ETHUSD,172.75,173.07,170.87,171.33,168.58,28934.84,Fall,0
6375,2019-04-20 08-PM,ETHUSD,173.48,173.92,172.66,172.75,195.46,33875.36,Rise,2
6376,2019-04-20 07-PM,ETHUSD,173.62,173.74,173.39,173.48,133.08,23087.35,Rise,2
6377,2019-04-20 06-PM,ETHUSD,173.8,173.93,173.34,173.62,65.69,11411.74,Rise,2
6378,2019-04-20 05-PM,ETHUSD,173.95,174.17,173.66,173.8,562.78,97877.89,Rise,2
6379,2019-04-20 04-PM,ETHUSD,173.2,173.95,172.96,173.95,242.31,42132.91,Rise,2
6380,2019-04-20 03-PM,ETHUSD,172.58,173.71,172.58,173.2,115.41,19999.07,Fall,0
6381,2019-04-20 02-PM,ETHUSD,173.57,173.57,172.58,172.58,34.9,6039.0,Fall,0
6382,2019-04-20 01-PM,ETHUSD,173.83,173.91,173.57,173.57,30.99,5384.71,Rise,2
6383,2019-04-20 12-PM,ETHUSD,173.57,174.06,173.57,173.83,65.34,11356.09,Rise,2
6384,2019-04-20 11-AM,ETHUSD,173.24,173.88,173.24,173.57,49.3,8559.93,Fall,0
6385,2019-04-20 10-AM,ETHUSD,175.26,175.26,173.13,173.24,332.94,57830.73,Fall,0
6386,2019-04-20 09-AM,ETHUSD,176.1,176.1,175.09,175.26,69.35,12182.85,Rise,2
6387,2019-04-20 08-AM,ETHUSD,175.04,177.83,175.04,176.1,701.47,123462.51,Rise,2
6388,2019-04-20 07-AM,ETHUSD,175.17,175.34,174.86,175.04,117.89,20640.12,Fall,0
6389,2019-04-20 06-AM,ETHUSD,174.95,175.36,174.62,175.17,525.3,91900.25,Rise,2
6390,2019-04-20 05-AM,ETHUSD,174.95,175.36,174.54,174.95,215.01,37571.4,Fall,0
6391,2019-04-20 04-AM,ETHUSD,174.23,175.07,173.87,174.95,54.94,9600.17,Stag,1
6392,2019-04-20 03-AM,ETHUSD,174.53,174.8,174.13,174.23,60.77,10604.64,Fall,0
6393,2019-04-20 02-AM,ETHUSD,175.0,175.5,174.43,174.53,1064.19,186413.68,Rise,2
6394,2019-04-20 01-AM,ETHUSD,173.69,175.0,173.57,175.0,240.52,41857.14,Rise,2
6395,2019-04-20 12-AM,ETHUSD,173.92,174.4,173.69,173.69,62.98,10961.9,Fall,0
6396,2019-04-19 11-PM,ETHUSD,172.15,174.36,172.15,173.92,105.09,18252.37,Rise,2
6397,2019-04-19 10-PM,ETHUSD,172.53,172.65,172.15,172.15,23.81,4106.46,Fall,0
6398,2019-04-19 09-PM,ETHUSD,172.65,172.95,172.53,172.53,11.64,2010.56,Rise,2
6399,2019-04-19 08-PM,ETHUSD,172.75,173.45,172.42,172.65,175.37,30338.17,Rise,2
6400,2019-04-19 07-PM,ETHUSD,173.0,173.0,172.2,172.75,180.94,31232.86,Rise,2
6401,2019-04-19 06-PM,ETHUSD,172.5,173.0,172.16,173.0,75.85,13082.14,Rise,2
6402,2019-04-19 05-PM,ETHUSD,172.57,172.64,171.87,172.5,79.13,13630.72,Fall,0
6403,2019-04-19 04-PM,ETHUSD,172.83,174.46,172.25,172.57,403.35,69852.78,Rise,2
6404,2019-04-19 03-PM,ETHUSD,172.22,173.64,172.22,172.83,163.48,28260.83,Rise,2
6405,2019-04-19 02-PM,ETHUSD,172.63,172.87,171.47,172.22,214.87,36958.64,Fall,0
6406,2019-04-19 01-PM,ETHUSD,172.26,172.65,172.16,172.63,50.63,8734.43,Rise,2
6407,2019-04-19 12-PM,ETHUSD,173.56,173.6,172.26,172.26,41.97,7265.0,Fall,0
6408,2019-04-19 11-AM,ETHUSD,173.01,173.56,173.0,173.56,32.02,5550.94,Rise,2
6409,2019-04-19 10-AM,ETHUSD,173.3,173.67,172.47,173.01,90.3,15633.1,Fall,0
6410,2019-04-19 09-AM,ETHUSD,173.3,173.88,173.06,173.3,87.13,15117.17,Rise,2
6411,2019-04-19 08-AM,ETHUSD,172.85,173.79,171.45,173.3,127.97,22021.9,Stag,1
6412,2019-04-19 07-AM,ETHUSD,172.82,173.0,172.48,172.85,149.06,25767.89,Fall,0
6413,2019-04-19 06-AM,ETHUSD,171.54,172.82,171.54,172.82,134.45,23187.55,Fall,0
6414,2019-04-19 05-AM,ETHUSD,171.74,172.17,171.54,171.54,66.99,11515.4,Fall,0
6415,2019-04-19 04-AM,ETHUSD,171.66,172.07,171.22,171.74,194.91,33485.34,Rise,2
6416,2019-04-19 03-AM,ETHUSD,170.35,172.19,170.0,171.66,210.98,36137.38,Fall,0
6417,2019-04-19 02-AM,ETHUSD,170.68,171.92,170.18,170.35,252.5,43192.3,Fall,0
6418,2019-04-19 01-AM,ETHUSD,172.91,173.06,169.5,170.68,878.5,150060.8,Rise,2
6419,2019-04-19 12-AM,ETHUSD,174.14,174.14,172.91,172.91,91.23,15804.24,Rise,2
6420,2019-04-18 11-PM,ETHUSD,173.51,174.14,171.84,174.14,361.61,62442.2,Rise,2
6421,2019-04-18 10-PM,ETHUSD,175.02,175.19,173.51,173.51,106.23,18553.29,Fall,0
6422,2019-04-18 09-PM,ETHUSD,175.7,175.96,174.84,175.02,52.27,9171.11,Rise,2
6423,2019-04-18 08-PM,ETHUSD,175.29,175.7,174.1,175.7,145.67,25401.25,Rise,2
6424,2019-04-18 07-PM,ETHUSD,174.54,176.0,174.52,175.29,270.69,47562.65,Fall,0
6425,2019-04-18 06-PM,ETHUSD,174.11,175.55,174.11,174.54,107.02,18766.62,Fall,0
6426,2019-04-18 05-PM,ETHUSD,173.57,175.86,173.57,174.11,272.88,47634.55,Fall,0
6427,2019-04-18 04-PM,ETHUSD,172.25,173.57,172.0,173.57,27.87,4814.71,Fall,0
6428,2019-04-18 03-PM,ETHUSD,172.11,173.55,172.11,172.25,48.54,8373.91,Fall,0
6429,2019-04-18 02-PM,ETHUSD,172.05,172.26,171.5,172.11,63.34,10878.6,Fall,0
6430,2019-04-18 01-PM,ETHUSD,172.0,172.85,171.5,172.05,240.32,41311.77,Fall,0
6431,2019-04-18 12-PM,ETHUSD,170.67,172.0,170.67,172.0,112.29,19304.79,Fall,0
6432,2019-04-18 11-AM,ETHUSD,171.58,171.58,170.41,170.67,113.82,19411.87,Fall,0
6433,2019-04-18 10-AM,ETHUSD,171.52,172.02,170.85,171.58,78.87,13545.14,Rise,2
6434,2019-04-18 09-AM,ETHUSD,171.27,171.52,170.76,171.52,117.17,20046.44,Fall,0
6435,2019-04-18 08-AM,ETHUSD,172.11,172.2,171.12,171.27,29.2,5012.06,Fall,0
6436,2019-04-18 07-AM,ETHUSD,171.78,172.11,171.62,172.11,46.27,7951.66,Rise,2
6437,2019-04-18 06-AM,ETHUSD,171.63,171.81,171.41,171.78,48.37,8304.12,Fall,0
6438,2019-04-18 05-AM,ETHUSD,172.41,172.53,171.37,171.63,135.54,23305.7,Fall,0
6439,2019-04-18 04-AM,ETHUSD,172.56,173.47,172.41,172.41,119.58,20656.66,Rise,2
6440,2019-04-18 03-AM,ETHUSD,172.05,172.95,172.05,172.56,90.94,15679.83,Rise,2
6441,2019-04-18 02-AM,ETHUSD,172.4,173.37,171.52,172.05,132.24,22782.82,Fall,0
6442,2019-04-18 01-AM,ETHUSD,166.55,173.54,166.4,172.4,999.27,169869.21,Rise,2
6443,2019-04-18 12-AM,ETHUSD,166.82,167.29,166.55,166.55,11.17,1866.16,Fall,0
6444,2019-04-17 11-PM,ETHUSD,165.71,166.82,165.71,166.82,40.57,6732.83,Rise,2
6445,2019-04-17 10-PM,ETHUSD,166.87,167.42,165.71,165.71,31.58,5271.46,Fall,0
6446,2019-04-17 09-PM,ETHUSD,167.0,167.0,166.55,166.87,143.11,23868.99,Rise,2
6447,2019-04-17 08-PM,ETHUSD,166.55,167.0,166.27,167.0,145.6,24242.78,Rise,2
6448,2019-04-17 07-PM,ETHUSD,166.12,166.67,166.12,166.55,64.12,10671.67,Fall,0
6449,2019-04-17 06-PM,ETHUSD,165.96,166.27,164.74,166.12,312.97,51855.95,Fall,0
6450,2019-04-17 05-PM,ETHUSD,166.27,166.31,165.94,165.96,10.44,1735.18,Fall,0
6451,2019-04-17 04-PM,ETHUSD,166.15,166.5,165.64,166.27,45.94,7643.6,Rise,2
6452,2019-04-17 03-PM,ETHUSD,166.11,167.0,165.87,166.15,151.62,25240.85,Fall,0
6453,2019-04-17 02-PM,ETHUSD,166.06,166.13,165.23,166.11,81.85,13552.34,Fall,0
6454,2019-04-17 01-PM,ETHUSD,165.88,166.27,165.5,166.06,14.22,2356.54,Fall,0
6455,2019-04-17 12-PM,ETHUSD,167.01,167.5,165.69,165.88,91.03,15157.76,Fall,0
6456,2019-04-17 11-AM,ETHUSD,166.36,167.41,166.3,167.01,72.11,12034.65,Rise,2
6457,2019-04-17 10-AM,ETHUSD,166.07,166.71,165.35,166.36,60.45,10016.38,Fall,0
6458,2019-04-17 09-AM,ETHUSD,165.5,166.07,165.5,166.07,64.4,10673.68,Fall,0
6459,2019-04-17 08-AM,ETHUSD,166.67,167.03,165.5,165.5,45.68,7620.75,Fall,0
6460,2019-04-17 07-AM,ETHUSD,166.0,166.68,166.0,166.67,8.72,1449.16,Rise,2
6461,2019-04-17 06-AM,ETHUSD,166.85,166.9,166.0,166.0,22.69,3767.65,Fall,0
6462,2019-04-17 05-AM,ETHUSD,167.38,167.38,166.85,166.85,19.74,3300.63,Rise,2
6463,2019-04-17 04-AM,ETHUSD,166.78,167.38,166.45,167.38,28.25,4710.38,Rise,2
6464,2019-04-17 03-AM,ETHUSD,166.85,166.85,166.06,166.78,175.95,29283.91,Fall,0
6465,2019-04-17 02-AM,ETHUSD,166.29,167.22,166.29,166.85,43.47,7247.02,Rise,2
6466,2019-04-17 01-AM,ETHUSD,166.82,166.82,165.39,166.29,200.41,33295.49,Fall,0
6467,2019-04-17 12-AM,ETHUSD,166.41,168.39,166.25,166.82,252.57,42277.39,Rise,2
6468,2019-04-16 11-PM,ETHUSD,165.86,166.83,165.86,166.41,85.3,14200.9,Fall,0
6469,2019-04-16 10-PM,ETHUSD,165.66,166.01,165.05,165.86,154.4,25554.86,Fall,0
6470,2019-04-16 09-PM,ETHUSD,165.48,166.37,165.48,165.66,311.25,51695.15,Fall,0
6471,2019-04-16 08-PM,ETHUSD,165.7,165.7,165.12,165.48,27.16,4491.44,Fall,0
6472,2019-04-16 07-PM,ETHUSD,165.19,166.39,165.19,165.7,67.8,11252.88,Rise,2
6473,2019-04-16 06-PM,ETHUSD,167.31,167.31,165.1,165.19,122.05,20272.44,Fall,0
6474,2019-04-16 05-PM,ETHUSD,164.17,167.93,164.12,167.31,282.43,46996.56,Rise,2
6475,2019-04-16 04-PM,ETHUSD,164.27,164.59,163.49,164.17,54.77,8994.25,Fall,0
6476,2019-04-16 03-PM,ETHUSD,161.95,164.75,161.95,164.27,228.49,37496.31,Rise,2
6477,2019-04-16 02-PM,ETHUSD,161.45,162.53,160.29,161.95,113.03,18251.14,Fall,0
6478,2019-04-16 01-PM,ETHUSD,161.6,162.11,161.44,161.45,10.84,1751.72,Fall,0
6479,2019-04-16 12-PM,ETHUSD,162.74,162.74,161.6,161.6,33.8,5484.91,Rise,2
6480,2019-04-16 11-AM,ETHUSD,161.89,162.74,161.89,162.74,24.65,4003.99,Rise,2
6481,2019-04-16 10-AM,ETHUSD,163.38,163.38,161.89,161.89,79.72,12968.02,Fall,0
6482,2019-04-16 09-AM,ETHUSD,163.28,163.74,163.23,163.38,12.67,2072.77,Rise,2
6483,2019-04-16 08-AM,ETHUSD,162.53,163.33,162.53,163.28,86.35,14062.98,Fall,0
6484,2019-04-16 07-AM,ETHUSD,162.29,162.53,162.29,162.53,11.3,1834.74,Fall,0
6485,2019-04-16 06-AM,ETHUSD,162.2,162.29,161.75,162.29,14.02,2271.33,Fall,0
6486,2019-04-16 05-AM,ETHUSD,161.44,163.18,161.23,162.2,133.03,21518.22,Fall,0
6487,2019-04-16 04-AM,ETHUSD,160.69,161.98,160.69,161.44,144.16,23297.79,Fall,0
6488,2019-04-16 03-AM,ETHUSD,160.62,161.6,160.54,160.69,684.13,110125.25,Fall,0
6489,2019-04-16 02-AM,ETHUSD,161.66,161.66,160.44,160.62,31.97,5147.54,Fall,0
6490,2019-04-16 01-AM,ETHUSD,161.27,161.95,161.22,161.66,78.85,12738.57,Rise,2
6491,2019-04-16 12-AM,ETHUSD,160.27,161.55,159.58,161.27,249.81,40169.43,Fall,0
6492,2019-04-15 11-PM,ETHUSD,160.52,161.49,160.27,160.27,33.37,5380.89,Fall,0
6493,2019-04-15 10-PM,ETHUSD,159.99,161.16,159.99,160.52,37.08,5966.56,Rise,2
6494,2019-04-15 09-PM,ETHUSD,160.02,160.12,159.65,159.99,39.03,6235.09,Fall,0
6495,2019-04-15 08-PM,ETHUSD,158.06,160.47,157.16,160.02,178.03,28333.89,Rise,2
6496,2019-04-15 07-PM,ETHUSD,160.36,160.57,158.0,158.06,459.47,73143.47,Fall,0
6497,2019-04-15 06-PM,ETHUSD,160.0,161.75,158.88,160.36,709.57,113754.53,Rise,2
6498,2019-04-15 05-PM,ETHUSD,165.08,165.12,156.0,160.0,2249.81,357921.47,Fall,0
6499,2019-04-15 04-PM,ETHUSD,166.64,166.64,165.07,165.08,102.77,17025.58,Rise,2
6500,2019-04-15 03-PM,ETHUSD,165.89,166.92,165.86,166.64,182.38,30348.84,Rise,2
6501,2019-04-15 02-PM,ETHUSD,165.92,167.42,165.59,165.89,53.51,8883.01,Fall,0
6502,2019-04-15 01-PM,ETHUSD,165.92,166.33,165.92,165.92,15.49,2573.36,Rise,2
6503,2019-04-15 12-PM,ETHUSD,166.62,166.62,164.98,165.92,83.53,13844.02,Stag,1
6504,2019-04-15 11-AM,ETHUSD,165.67,166.62,165.67,166.62,134.17,22280.01,Rise,2
6505,2019-04-15 10-AM,ETHUSD,167.44,167.44,165.67,165.67,60.97,10162.44,Fall,0
6506,2019-04-15 09-AM,ETHUSD,167.25,167.44,166.98,167.44,80.63,13496.56,Rise,2
6507,2019-04-15 08-AM,ETHUSD,167.73,167.73,167.0,167.25,61.52,10280.8,Fall,0
6508,2019-04-15 07-AM,ETHUSD,168.6,168.6,167.03,167.73,60.32,10126.78,Rise,2
6509,2019-04-15 06-AM,ETHUSD,168.29,168.63,168.07,168.6,120.27,20270.62,Rise,2
6510,2019-04-15 05-AM,ETHUSD,168.44,168.46,168.0,168.29,60.01,10099.78,Fall,0
6511,2019-04-15 04-AM,ETHUSD,167.84,168.54,167.84,168.44,10.7,1798.67,Rise,2
6512,2019-04-15 03-AM,ETHUSD,168.68,168.68,167.84,167.84,20.89,3512.1,Fall,0
6513,2019-04-15 02-AM,ETHUSD,168.86,168.86,168.14,168.68,38.89,6542.29,Rise,2
6514,2019-04-15 01-AM,ETHUSD,167.7,169.25,167.7,168.86,134.4,22650.17,Rise,2
6515,2019-04-15 12-AM,ETHUSD,168.41,168.41,167.7,167.7,52.53,8821.57,Fall,0
6516,2019-04-14 11-PM,ETHUSD,168.32,168.88,167.3,168.41,107.94,18168.28,Rise,2
6517,2019-04-14 10-PM,ETHUSD,165.17,169.0,165.17,168.32,333.39,55793.64,Fall,0
6518,2019-04-14 09-PM,ETHUSD,164.45,165.45,164.45,165.17,317.08,52336.53,Fall,0
6519,2019-04-14 08-PM,ETHUSD,164.38,164.91,164.25,164.45,247.5,40752.03,Fall,0
6520,2019-04-14 07-PM,ETHUSD,164.88,164.88,164.38,164.38,72.34,11907.36,Fall,0
6521,2019-04-14 06-PM,ETHUSD,164.0,164.88,164.0,164.88,12.59,2074.66,Rise,2
6522,2019-04-14 05-PM,ETHUSD,164.14,164.15,163.84,164.0,35.95,5898.7,Fall,0
6523,2019-04-14 04-PM,ETHUSD,164.06,164.91,163.97,164.14,111.36,18320.4,Rise,2
6524,2019-04-14 03-PM,ETHUSD,163.94,164.17,163.94,164.06,354.63,58180.59,Fall,0
6525,2019-04-14 02-PM,ETHUSD,164.05,164.1,163.45,163.94,79.47,13018.93,Fall,0
6526,2019-04-14 01-PM,ETHUSD,163.4,164.32,163.4,164.05,51.67,8474.77,Rise,2
6527,2019-04-14 12-PM,ETHUSD,163.61,163.61,163.06,163.4,75.38,12313.57,Fall,0
6528,2019-04-14 11-AM,ETHUSD,163.68,163.78,163.27,163.61,42.91,7017.45,Rise,2
6529,2019-04-14 10-AM,ETHUSD,163.6,163.96,163.41,163.68,100.79,16494.34,Rise,2
6530,2019-04-14 09-AM,ETHUSD,162.58,163.6,162.58,163.6,171.31,27958.93,Fall,0
6531,2019-04-14 08-AM,ETHUSD,163.14,163.3,162.46,162.58,53.02,8639.8,Fall,0
6532,2019-04-14 07-AM,ETHUSD,162.22,163.14,162.22,163.14,37.11,6027.93,Rise,2
6533,2019-04-14 06-AM,ETHUSD,162.39,162.64,162.22,162.22,75.31,12224.32,Fall,0
6534,2019-04-14 05-AM,ETHUSD,162.9,162.91,161.8,162.39,120.94,19635.27,Rise,2
6535,2019-04-14 04-AM,ETHUSD,162.71,163.15,162.51,162.9,31.22,5081.94,Rise,2
6536,2019-04-14 03-AM,ETHUSD,162.67,163.06,162.38,162.71,325.81,52973.15,Fall,0
6537,2019-04-14 02-AM,ETHUSD,163.32,163.74,162.54,162.67,47.93,7819.66,Fall,0
6538,2019-04-14 01-AM,ETHUSD,164.25,164.25,163.32,163.32,30.77,5049.66,Rise,2
6539,2019-04-14 12-AM,ETHUSD,164.12,164.3,164.02,164.25,40.4,6633.05,Rise,2
6540,2019-04-13 11-PM,ETHUSD,163.75,164.57,163.75,164.12,61.36,10071.14,Fall,0
6541,2019-04-13 10-PM,ETHUSD,163.74,163.78,163.63,163.75,0.9453,154.78,Fall,0
6542,2019-04-13 09-PM,ETHUSD,163.01,163.74,162.25,163.74,162.95,26513.18,Fall,0
6543,2019-04-13 08-PM,ETHUSD,163.09,163.3,162.58,163.01,127.35,20749.49,Fall,0
6544,2019-04-13 07-PM,ETHUSD,163.24,163.56,162.84,163.09,841.92,137331.69,Rise,2
6545,2019-04-13 06-PM,ETHUSD,163.98,163.98,163.18,163.24,206.46,33725.4,Rise,2
6546,2019-04-13 05-PM,ETHUSD,163.47,163.98,163.31,163.98,171.36,28009.21,Rise,2
6547,2019-04-13 04-PM,ETHUSD,164.05,164.05,163.43,163.47,56.14,9187.66,Fall,0
6548,2019-04-13 03-PM,ETHUSD,164.75,165.02,164.01,164.05,207.41,34121.01,Rise,2
6549,2019-04-13 02-PM,ETHUSD,163.78,164.96,163.45,164.75,136.51,22437.25,Rise,2
6550,2019-04-13 01-PM,ETHUSD,164.23,164.23,163.48,163.78,123.55,20221.15,Fall,0
6551,2019-04-13 12-PM,ETHUSD,163.35,164.24,163.04,164.23,132.49,21679.98,Rise,2
6552,2019-04-13 11-AM,ETHUSD,162.8,163.61,162.8,163.35,128.24,20919.62,Fall,0
6553,2019-04-13 10-AM,ETHUSD,164.68,164.85,162.42,162.8,436.72,71560.59,Fall,0
6554,2019-04-13 09-AM,ETHUSD,164.92,165.05,164.25,164.68,220.36,36292.85,Rise,2
6555,2019-04-13 08-AM,ETHUSD,165.08,165.18,164.29,164.92,55.15,9081.39,Rise,2
6556,2019-04-13 07-AM,ETHUSD,165.29,165.88,164.96,165.08,146.15,24173.4,Rise,2
6557,2019-04-13 06-AM,ETHUSD,165.29,165.29,165.29,165.29,0.0,0.0,Rise,2
6558,2019-04-13 05-AM,ETHUSD,165.94,166.04,165.02,165.29,59.55,9857.16,Stag,1
6559,2019-04-13 04-AM,ETHUSD,165.75,166.0,165.33,165.94,69.21,11470.9,Rise,2
6560,2019-04-13 03-AM,ETHUSD,165.91,166.33,165.52,165.75,338.57,56158.11,Fall,0
6561,2019-04-13 02-AM,ETHUSD,164.46,165.97,163.98,165.91,494.28,81595.71,Rise,2
6562,2019-04-13 01-AM,ETHUSD,164.0,164.52,163.49,164.46,312.28,51159.27,Fall,0
6563,2019-04-13 12-AM,ETHUSD,164.39,164.39,163.8,164.0,43.15,7087.58,Fall,0
6564,2019-04-12 11-PM,ETHUSD,165.06,165.06,164.39,164.39,14.26,2345.76,Rise,2
6565,2019-04-12 10-PM,ETHUSD,164.6,165.06,164.2,165.06,39.2,6460.47,Rise,2
6566,2019-04-12 09-PM,ETHUSD,163.53,164.76,163.53,164.6,8.3,1366.17,Fall,0
6567,2019-04-12 08-PM,ETHUSD,164.37,164.37,163.31,163.53,8.47,1386.24,Fall,0
6568,2019-04-12 07-PM,ETHUSD,164.62,165.12,164.37,164.37,66.01,10890.77,Rise,2
6569,2019-04-12 06-PM,ETHUSD,164.97,165.1,164.62,164.62,18.78,3092.9,Rise,2
6570,2019-04-12 05-PM,ETHUSD,165.73,166.58,164.97,164.97,81.76,13565.84,Rise,2
6571,2019-04-12 04-PM,ETHUSD,164.21,165.89,164.0,165.73,80.2,13262.98,Rise,2
6572,2019-04-12 03-PM,ETHUSD,165.57,165.67,164.21,164.21,49.81,8206.75,Fall,0
6573,2019-04-12 02-PM,ETHUSD,164.68,165.73,164.68,165.57,21.01,3473.2,Rise,2
6574,2019-04-12 01-PM,ETHUSD,166.71,167.01,164.68,164.68,107.32,17878.16,Fall,0
6575,2019-04-12 12-PM,ETHUSD,165.8,166.71,165.61,166.71,34.54,5732.56,Rise,2
6576,2019-04-12 11-AM,ETHUSD,166.09,167.35,165.02,165.8,1439.41,239186.25,Fall,0
6577,2019-04-12 10-AM,ETHUSD,163.07,166.64,163.07,166.09,218.49,36273.68,Rise,2
6578,2019-04-12 09-AM,ETHUSD,162.18,163.07,161.98,163.07,65.83,10698.36,Fall,0
6579,2019-04-12 08-AM,ETHUSD,163.93,164.59,161.41,162.18,264.98,43213.63,Fall,0
6580,2019-04-12 07-AM,ETHUSD,164.07,164.49,163.53,163.93,44.91,7367.47,Rise,2
6581,2019-04-12 06-AM,ETHUSD,163.46,164.91,163.46,164.07,33.4,5490.76,Rise,2
6582,2019-04-12 05-AM,ETHUSD,164.6,164.99,162.94,163.46,300.28,48995.17,Fall,0
6583,2019-04-12 04-AM,ETHUSD,164.45,165.65,164.03,164.6,504.16,83087.84,Rise,2
6584,2019-04-12 03-AM,ETHUSD,162.84,164.51,162.26,164.45,480.59,78365.43,Fall,0
6585,2019-04-12 02-AM,ETHUSD,161.3,163.43,161.0,162.84,169.51,27476.82,Fall,0
6586,2019-04-12 01-AM,ETHUSD,164.23,164.23,159.63,161.3,297.51,48116.67,Fall,0
6587,2019-04-12 12-AM,ETHUSD,165.12,165.46,164.23,164.23,72.06,11889.6,Rise,2
6588,2019-04-11 11-PM,ETHUSD,165.22,166.15,165.12,165.12,99.76,16505.12,Rise,2
6589,2019-04-11 10-PM,ETHUSD,164.0,165.31,162.63,165.22,59.71,9817.37,Rise,2
6590,2019-04-11 09-PM,ETHUSD,164.36,165.25,164.0,164.0,237.83,39182.17,Fall,0
6591,2019-04-11 08-PM,ETHUSD,166.03,166.03,164.36,164.36,37.95,6281.2,Rise,2
6592,2019-04-11 07-PM,ETHUSD,166.3,166.39,164.92,166.03,179.76,29736.49,Rise,2
6593,2019-04-11 06-PM,ETHUSD,165.2,166.35,165.2,166.3,26.59,4412.93,Rise,2
6594,2019-04-11 05-PM,ETHUSD,165.34,165.34,164.64,165.2,166.59,27486.31,Fall,0
